word e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20 e21 e22 e23 e24 e25 e26 e27 e28 e29 e30 e31 e32 e33 e34 e35 e36 e37 e38 e39 e40 e41 e42 e43 e44 e45 e46 e47 e48 e49 e50 e51 e52 e53 e54 e55 e56 e57 e58 e59 e60 e61 e62 e63 e64 e65 e66 e67 e68 e69 e70 e71 e72 e73 e74 e75 e76 e77 e78 e79 e80 e81 e82 e83 e84 e85 e86 e87 e88 e89 e90 e91 e92 e93 e94 e95 e96 e97 e98 e99 e100 e101 e102 e103 e104 e105 e106 e107 e108 e109 e110 e111 e112 e113 e114 e115 e116 e117 e118 e119 e120 e121 e122 e123 e124 e125 e126 e127 e128 e129 e130
ride 0.38020268639106336 0.39300093845869094 0.5393172452554055 0.40579904162141284 0.44872017561862365 0.47233268884556423 0.4713233712966365 0.5546680450703183 0.5824668845533963 0.5579952118242039 0.5547564356316194 0.5140047868922822 0.5352561886701527 0.5437256660241575 0.5284680236416103 0.5738793515935036 0.4697197676569248 0.45690415054260314 0.3822633218919475 0.4391375675071249 0.49734554101491957 0.47728470069106893 0.5008356658613011 0.521097347188337 0.45160431118226874 0.4838861964515158 0.4872706432997415 0.4339640895255238 0.4817502589878535 0.4864031170787495 0.44819879893148473 0.3466008986056125 0.39687408831553417 0.37458957086973593 0.3951226360244114 0.5522207681167279 0.6075491457042949 0.6188609104375957 0.5431672350914255 0.5482134209200761 0.5233848941867166 0.5298587333264216 0.526614551298464 0.5447028062032679 0.4847762497933295 0.5079106519310838 0.5057069363850116 0.4917473532196616 0.3860344107982849 0.374971589471384 0.4435933019049753 0.3799108149607887 0.3192618481416132 0.36897978523747726 0.4380556082123746 0.44775347428267376 0.5122513388109449 0.5119059601657707 0.4327307626185378 0.44390811276926323 0.45317130323274146 0.3993972039483701 0.4063808426968726 0.34644033395590007 0.41577103003109583 0.44857686349314024 0.49812192888589485 0.45662278837073683 0.47740050730709815 0.42891090327704195 0.4933172014524989 0.4301460752329621 0.4397359823427542 0.42942795665935246 0.4430911253613918 0.4830926139687047 0.49059329103905064 0.4318955378962155 0.5046282102146904 0.4900214857777058 0.4397477867397613 0.5197106124713338 0.5048271444878124 0.5207556436389945 0.38981497727331244 0.3450764819586096 0.34164497803917754 0.5910254744436466 0.5193083464900826 0.3818711263102502 0.6115820641823397 0.46978951838727107 0.49193689208359087 0.4568668023968651 0.4784676357722415 0.43789565889022797 0.47223303230053326 0.44224678776698506 0.50539225017006 0.4207369158597642 0.4982432391376109 0.451402018732542 0.482082029967759 0.43924166980732404 0.45846775251908295 0.4552285166019858 0.4143097979987156 0.329000369985219 0.4039709934558373 0.3763858613439297 0.46118156054169934 0.36266925649065745 0.37773268920037684 0.3449901498005201 0.3413006688957368 0.4598686937462438 0.47121473371024575 0.5262421783386982 0.4590794719396115 0.5446075427857798 0.49593231396589915 0.4746584920264082 0.39625518237324 0.369651479264639 0.5720838977410334 0.505972094551238 0.5602899603422357 0.5242718809922897 0.5179773165950151 0.4662311542427847
dream 0.4127196279998943 0.5343718289562557 0.5720658187188562 0.4101208937925837 0.4059636152821383 0.5288164010421676 0.4839514196728265 0.44706501534120174 0.44240062963192966 0.435768738904326 0.444427862229035 0.37628687297186036 0.29690461199084067 0.2972466138146838 0.29447722045961733 0.38419054946150416 0.34731120527943643 0.460979443981899 0.3669661642088122 0.4197473025458617 0.3672649147472929 0.29802653993965 0.3143126101683802 0.3099225673215557 0.32547960753755034 0.36056995733044334 0.36494491347772107 0.341406476847287 0.33570177340576074 0.3119585244830545 0.32846991894158856 0.3141425694141907 0.49416972016351185 0.4312881603385639 0.4091969984770661 0.6529141764235485 0.435515390876383 0.39895536827782985 0.40331612031466196 0.3820302478431654 0.34224195580994227 0.4744982927377259 0.4561635199497031 0.4518091980660523 0.36613779994901496 0.3804597850305644 0.3778521294507739 0.5014709619691813 0.47767600275329347 0.4339033174473601 0.4686056456621683 0.4221742353732649 0.40498478817692013 0.4164942252684188 0.41853294702987826 0.39772159639403554 0.494446313591919 0.4123435875598097 0.47342659457278125 0.5069348944501662 0.47413422174994996 0.46883220442137225 0.505350773170779 0.49942055589020035 0.48392512512484515 0.4483464668314963 0.49293073971947016 0.4548479084091797 0.35116444220811144 0.433936040684394 0.4801920701530055 0.42811397305094256 0.3884806500562726 0.4255965366439634 0.5758832556402808 0.5561359788481456 0.5054627132591765 0.43992568078090766 0.46051261955682726 0.34095279070446416 0.41454891611108197 0.45916990992081363 0.4608668352149103 0.5961487079158961 0.45733443113592426 0.43585911473504274 0.4136284977370401 0.6513239815612315 0.5488323270675051 0.4425846579242684 0.668399532788287 0.48502522693366196 0.48606746196332923 0.5311127890858364 0.4604272214539497 0.4508184558074494 0.5468606614202096 0.5220949267701809 0.4937258808568862 0.47720847957549856 0.47629099189279495 0.5198182363074414 0.5259892145525659 0.4088817158315653 0.41047673562504955 0.43086195197195765 0.537316024164523 0.45365757556243025 0.5191096991695832 0.38183961377986547 0.41086365931097824 0.3711617609344578 0.38802107149142834 0.3899853904902063 0.36083065176804757 0.40431748357387143 0.48842883008735044 0.5129829095123756 0.4419620295076239 0.48603531176423165 0.4764227219507119 0.4910166720869286 0.4438565671435974 0.37067267763565315 0.45426089891286087 0.3748839561318669 0.46052167404184996 0.45130874485643724 0.44705998043245043 0.43296927497610704
candle 0.5724908471310597 0.673908290747548 0.6091108621826514 0.5394942017663069 0.6911175549245364 0.6158949282510067 0.5813376623162823 0.6294767730018218 0.6423149281253263 0.6864552791974766 0.6912964975845911 0.6450522389959299 0.5566885575049381 0.5911007051422461 0.6290938196126503 0.7606490871908429 0.7217531582160255 0.7382835226150806 0.6351793448309986 0.70576874081298 0.8098730613301192 0.7799640546024027 0.6756301389256985 0.6674496335100346 0.44408897415628906 0.628878586540569 0.6526543640115297 0.7799920398748313 0.7325236949400441 0.7726928027268313 0.7243489333270087 0.5463575337519311 0.7349904324000851 0.6139597414620569 0.41617759431467954 0.43291556264341635 0.6578085489310649 0.6736400060912325 0.6481707975126123 0.6545988785318141 0.5695465100253505 0.4789323508550957 0.5632635049129878 0.5681953236197835 0.7140745522391252 0.6053851053917607 0.5665698682657162 0.47470733555233025 0.49289739327445975 0.6285075822008216 0.5603612098025011 0.6448666573783024 0.4807156911841638 0.5658039249693811 0.47200165203293076 0.5018044526011711 0.4785681732431105 0.5696099085466803 0.5756166480746965 0.48020287573779463 0.5921220854353593 0.6960604377969712 0.676528466330322 0.4538055530142448 0.5571651810119834 0.5830318482541696 0.6697560230376883 0.6958203891433272 0.511761470930038 0.5504866695570588 0.6676838645994103 0.4482116479085047 0.5600903986664785 0.42054146771830453 0.7214279195804318 0.6135740351083121 0.6396003962047205 0.5772180585427847 0.6044416272403915 0.45787176167038973 0.48624443319012767 0.5321450654399428 0.5203512664759351 0.6255606032083252 0.5247600789209106 0.45862236580633825 0.29882454078001913 0.47224866908721036 0.44240330737015865 0.3959111599852547 0.6227092926483981 0.4986165866180607 0.42871808125448563 0.43612926576824734 0.49498754817551566 0.629149402296988 0.6629279190470372 0.5757045010017161 0.6408884357271386 0.6235230195637338 0.5933557078660064 0.6398337819209594 0.5952453180400278 0.4921356706303006 0.47162092918834686 0.5834335199831272 0.5842100972403204 0.46637037773725043 0.5693761328643033 0.5234200987231525 0.47756562166572175 0.49444378951272117 0.5596127260315426 0.5023638873487726 0.5191992948164097 0.5419144924341662 0.5350515670843433 0.6668926147352648 0.5029811369664339 0.5917893600529067 0.606595590998881 0.677189067440579 0.5710561651520729 0.5474943032573106 0.5303357334592231 0.5120705513966155 0.6237465586875081 0.6649560316466526 0.5035447737993173 0.6628855615992535
power 0.20694526812060268 0.2175107220532344 0.3240397222151733 0.16759621671366412 0.31619861989588965 0.3815849671940748 0.30976194520223205 0.4652274694660911 0.5180319285221073 0.5386764182927879 0.5430705229656002 0.4674560282651457 0.4125051491833442 0.4032868090127968 0.4583011783768044 0.5924634557904844 0.3662832348590852 0.21435084062266535 0.21832725218619334 0.3718854454249437 0.45612974384484956 0.4215357763626988 0.5972530471431811 0.6104372765739137 0.07573008139176918 0.3336461571214505 0.44237366900091457 0.39837766892117815 0.27707125282179257 0.3518802646894395 0.3422452254351359 0.15668610029600427 0.34990083686922935 0.307328259940548 0.17240335317375888 0.6287020004674047 0.5377308052946287 0.43303723821726137 0.5032252811709139 0.4972092050637167 0.39011368311038536 0.7565618174762881 0.7239846176647718 0.6918412775134745 0.559843180397912 0.48326798356366996 0.3520294171077206 0.6242759423060805 0.4512384143563837 0.26587217803041197 0.0 0.22260391867061669 0.45487910778155 0.47953714975166 0.5965376508645902 0.6132009013196617 0.6273787215575571 0.546124000602587 0.7668564662031819 0.33386895451780396 0.6838672216328172 1.0 0.8762600772248342 0.4782956158907804 0.0 0.16850167897788493 0.653631079608873 0.74724005506031 0.33182497036625175 0.5441214098295337 0.9714149356688853 0.5202849519430401 0.8014100364087395 0.554695222947682 0.6423059767711776 0.550612424776718 0.6968713297717638 0.7959141869883144 0.8506471243026675 0.7756044105976302 0.9567984423453946 1.0 0.9876305120625171 0.822467101037818 0.7253966435640404 0.5368196125542312 0.046858530570846525 0.7581169362014445 0.9213046527964596 1.0 0.9951352545514763 0.9191408438666067 0.8139450309501485 0.6647648975389996 0.6384732879201529 0.6858365821415994 0.27095352816273033 0.4502151874539091 0.42998401185309115 0.34542235849680064 0.7083723487575543 0.7675341774113157 0.6993857571787301 0.6102170260600682 0.5947637080372943 0.6787888265659474 0.40806845444431694 0.3012436537199457 0.4052760392186602 0.44839217328136066 0.36307414326965215 0.2656273259988595 0.4132858637442637 0.3179757563228766 0.24844752093850606 0.36656988130939255 0.4006710942897668 0.7392112702016855 0.6552202542661468 0.5396662270930989 0.46293505394582213 0.5535787544138775 0.4545637048544949 0.5797576080330783 0.2480817662293518 0.35614169698459297 0.5440356167514367 0.6732425078024066 0.563882896802087 0.47298459441413876
war 0.44084157586659967 0.453799800473482 0.5816830695618094 0.44904778373499477 0.45370261356687197 0.5352083328945481 0.5498184230995603 0.526315241839019 0.5682542961168874 0.5509975468201982 0.5498481217512666 0.5689131673166369 0.6631393301259609 0.6811530225270169 0.5022058390756198 0.4860974200815658 0.3481552303332699 0.5102874664848914 0.3359979133755596 0.3136194186973947 0.47751895698158214 0.44646101890021556 0.3690780920057823 0.3692354239392179 1.0 0.7614344535145947 0.6306833335802036 0.5731062094175078 0.5415489804546304 0.4741874905325313 0.501921578493367 0.3923031998409934 0.24735850914275986 0.20115748501854966 0.6166943643344144 0.6309831591806804 0.6719491269085851 0.7315795264782032 0.640334161338968 0.7030549538888617 0.8460871167668297 0.5891911257207095 0.4250479101469183 0.48127129284081477 0.44899316716565374 0.6944680278639529 0.8243967783784867 0.5651705588709464 0.48183787515451426 0.6930309995740861 0.860724825991478 0.41990562519644964 0.433800415465276 0.5969246837325677 0.46803125044158833 0.45023389724768276 0.4038323071654618 0.733325862946609 0.3578996619111528 1.0 0.44366692718822603 0.030336184744483435 0.2875028695816643 0.5100772180770102 0.7971862187972153 0.666655461948945 0.624442225604184 0.3947493872982572 0.6738255084635594 0.635366566670329 0.20605832986108483 0.6221056111011836 0.2695142050108467 0.3945740025624378 0.3227906150732461 0.6050226319447549 0.4825968440907558 0.2866003053911335 0.3577322519631565 0.5459415623269567 0.16819179541392124 0.24341406725956166 0.26214707622803296 0.49781481667844973 0.09461616250541359 0.30890658050577025 0.757313587401842 0.5517208209636066 0.4208540815203424 0.07859603852246616 0.515736578345895 0.3075193454684379 0.4303672265259453 0.5010797137614154 0.44906139340139195 0.4096132438826638 0.585843853900167 0.490970057371272 0.5882088682362139 0.5545038801145148 0.3567831536660958 0.3312228793049036 0.4908160764798517 0.3167465765685162 0.4331394731716014 0.32643977465697493 0.5764059228497792 0.45041368768309914 0.5304080886946093 0.28543118652940996 0.37191566134585446 0.30331338803153995 0.28250963287911124 0.3220351698116329 0.4249097656106689 0.5940948572223621 0.723662057694981 0.3771992817808277 0.30424117948189716 0.5577095534835638 0.5218369582356515 0.47098498375606573 0.43697056755384733 0.2126795403002139 0.8027330811675206 0.5900768884637022 0.5705714368816135 0.3634734347498093 0.4357155700157719 0.7534537800956502
cry 0.47957436898675593 0.5714083599855501 0.6155121904455779 0.5117899095810525 0.5672555972786285 0.6036034419250761 0.6024551707213285 0.6679064521240021 0.69424072231007 0.6415367277282314 0.6420699800261636 0.5758908974986899 0.6080867556347674 0.6266574490290697 0.6472842204505415 0.6794246040972853 0.6180424666800902 0.6011094623740185 0.5131130009255516 0.5633771503023003 0.5563168583433231 0.580388269691058 0.5833438859379014 0.5978917346301373 0.6213108657822347 0.5655484680430913 0.5583129495144756 0.6039450078807757 0.511558807702482 0.5259064846332545 0.508704457684718 0.4361659443374844 0.5002336340365348 0.4857706745787099 0.45415319808500076 0.5778254382291858 0.5411542395777671 0.6552386269200244 0.6020703746485909 0.581658690059971 0.5689207690478527 0.5917303840078877 0.5409609659819342 0.5676420964674851 0.5361854058806905 0.5725386920026683 0.5770553129936876 0.5360399867557253 0.470629435841053 0.45288193315184017 0.5345491460568776 0.42944760874847443 0.41982682870807597 0.4748516877978123 0.3957976678177362 0.3770204961448518 0.47496789332800077 0.5184974139876712 0.49353691817092166 0.505113673629076 0.4245389933524916 0.3597989192814752 0.4239079507184342 0.37382274750726946 0.5406217496361575 0.441284386480331 0.4738259793467928 0.5042806216171536 0.4209415717835156 0.3655432779257168 0.49825553014959695 0.35159921637597275 0.30216417121894107 0.3413932024082427 0.4274088273553346 0.5007623540191335 0.4620837774511211 0.36130208536409303 0.38736351797040597 0.39769850635538173 0.4023384713429481 0.43889023301916963 0.43426799033572105 0.48723865119396437 0.3516128848238518 0.34030398617095065 0.3624658592900093 0.5711502208744361 0.45037787909280785 0.32027135867502715 0.56508048221347 0.41295365192830713 0.42575985156286206 0.5256951660805844 0.48056439136504825 0.4832186899089104 0.5559096261962018 0.4877419405707135 0.5272993067922681 0.5143842258989499 0.5195969215488527 0.5865544939754288 0.631001367108198 0.4603994784121003 0.4850931558241 0.48349237141284557 0.5429624487328637 0.41848051435153083 0.4745843971420089 0.38588993311338116 0.4823108763446861 0.41753106074034074 0.40161590589008805 0.3870285087820731 0.412368348081856 0.41506148140635624 0.5563957562307872 0.6055653902575614 0.47570175365001494 0.5386363709302383 0.5461827768500243 0.566071629645039 0.46366986931345555 0.4268058797412324 0.5790747469731412 0.5785298178154278 0.606190568802684 0.5958575495043849 0.5769780975564008 0.6767936392905375
walls 0.3485183933811105 0.45223506135243685 0.5174602167611024 0.39169645408818377 0.5231343156853846 0.7440948720396915 0.674316095135632 0.5501813356200351 0.5807897728405553 0.5570573754078472 0.5571579118788068 0.5216401401144404 0.37935428885001793 0.4009153348828792 0.4253314152494166 0.5060200816194992 0.41520509677039463 0.5494623523897542 0.42155193870013946 0.5175789159263382 0.5564825877799096 0.5831515104885031 0.4698212347535996 0.4490043549984631 0.33261061639739725 0.4675628428966439 0.47214533809142495 0.4795811242699981 0.5279271087061331 0.5633489924492638 0.4692490898470577 0.3642433813738049 0.4865877448094991 0.343523884165727 0.4789995779476219 0.6868315296862515 0.6152805814580323 0.5419276658815917 0.49488610685479045 0.5237710659167539 0.4900919725675839 0.6290445667564725 0.5482803080355728 0.5711156804833364 0.5199664858022098 0.4843399463411538 0.4788447803911677 0.7210182843187289 0.6482951243123765 0.6335227562067671 0.4727259600378597 0.49346739369226894 0.5880075564781783 0.5824016900501379 0.5868743709018802 0.5975666040748834 0.44892239909542386 0.47357056600249553 0.5802163828333101 0.5610090754863963 0.5651911930060727 0.666599877953269 0.660861352562378 0.5011858906178195 0.32721968692268866 0.4621697789918495 0.7098428783399635 0.6142843189694798 0.5238135713150802 0.5283404206645707 0.542725147627641 0.42013863679198854 0.5361653393976743 0.4804497204667349 0.691220532532785 0.5970106858267434 0.5923477893683019 0.5831871906439453 0.6537904000184616 0.464268633888875 0.4936500995501972 0.48747455786618393 0.4774644098904587 0.5430769442778411 0.44425175863750577 0.3700627120812818 0.27900772673014385 0.6473996943881075 0.679270244204429 0.6083149432606063 0.7878922925695138 0.5990222624032138 0.5758242585117231 0.48917270772647753 0.5080553936665269 0.6079986405547962 0.46651042399444387 0.5644181474492451 0.6504281596447616 0.5933398039298714 0.5767898649449016 0.571938618875714 0.5722971113566436 0.5008578054338149 0.5067803517719421 0.5551882890732117 0.5915968387468518 0.45827628156653466 0.569188266355959 0.40390430652886594 0.42859278404528034 0.4145861210466907 0.5139763072610102 0.4278482002731778 0.4654892111962256 0.536733399294815 0.6103571796270804 0.6737821698752773 0.501430208689799 0.5502500536365913 0.5152556516462946 0.5565783951580399 0.5394601667927104 0.5195106473412435 0.48723120271891013 0.45118007008815847 0.553779643939583 0.5258010044831574 0.5095806433299243 0.55776856647151
wallet 0.5201470324662145 0.5062716312004144 0.49344345900192577 0.3909956222764344 0.5273026831408659 0.31400940661959614 0.31002902369307944 0.7124272289256178 0.7908544125767113 0.7783285902204279 0.7948529084365143 0.7656025105263574 0.8765564740268061 0.855823717439751 0.8088444264038532 0.8513533962401982 0.697831537215152 0.5068152728448548 0.41813174529625585 0.47513486054307186 0.5458338130332814 0.5823803977187152 0.7083329749302304 0.7576096983009574 0.6784512512202865 0.7886571648634462 0.7923999313219193 0.7974336120854685 0.6815764855793869 0.6552708165098458 0.6485394596715388 0.4128693223302777 0.40166153047226566 0.4979067148703182 0.3516900182797789 0.5746817713804769 0.7817839820411243 0.8798602851555165 0.949834892211266 0.9230648080801689 0.8682126591714938 0.7729840510782656 0.9381668200852988 0.9208264340363148 0.8610102959017968 0.9201153863054052 0.9058966221602716 0.48085441961281244 0.38783555406974546 0.3758351455297171 0.3907497299257223 0.41447915679414 0.3868156348646374 0.5272153509935442 0.6025798225841166 0.6871613281614011 0.8542188542068934 0.7502816848113812 0.7533108938716825 0.6870187729852071 0.7512587346785945 0.5882854677503897 0.5266730483275252 0.5631557145188176 0.4937676685423414 0.5103141394800075 0.6677395390555675 0.6793656746266786 0.5520309002333218 0.6695552021977192 0.7982940063786134 0.47947157530505863 0.5508475379157237 0.4026597415806023 0.5927201588607733 0.6285340323832034 0.6747665717845243 0.5447495460758083 0.5349409208683709 0.6033416063807654 0.4454675098956169 0.6926775509725697 0.6761973156968204 0.7316141448933239 0.5802127879688935 0.4211087364462749 0.36361838170506044 0.5208585804036314 0.5413660303715027 0.42680466221742386 0.6060316125947509 0.5548978171358069 0.4756003976060638 0.5114327915532055 0.5195635435560808 0.5471865631630144 0.6296802609274899 0.4717475074059139 0.5196144142891158 0.429047329040385 0.6212956587614751 0.6262718641830207 0.5862334398619031 0.5679726320472699 0.5828627743588389 0.5625606036666971 0.5002342452618309 0.39105351721958576 0.4275695066945901 0.32998904628402126 0.4850202709807778 0.315180156112038 0.30018063217888064 0.31805711464180925 0.33745861282210504 0.3994901053380729 0.5372436336259474 0.6694104989184884 0.7186139421173587 0.7425243363970774 0.690413443859831 0.7048970385066536 0.38834699225064245 0.35394651772650426 0.6600648247038806 0.7067075759806682 0.8396583814019278 0.8446781992829182 0.5858614315867647 0.8873538459979224
late 0.4562830835182157 0.46076047086684313 0.585731681503689 0.45060525154139863 0.4669919345048691 0.5874358474031285 0.5950503099296942 0.4991740010969825 0.44477041670465184 0.4637597203537609 0.4522456656675464 0.4106270456945289 0.45059540873288656 0.4603499946152636 0.4712784478297062 0.49418643844889126 0.41662089812049397 0.5199816905787971 0.44852574918482746 0.5330903763909246 0.6352951920661938 0.5366271321633034 0.49581872401137955 0.5217672632282984 0.5006367245532045 0.4116151105625965 0.40956511845343174 0.3901235264109686 0.408973629857048 0.5062831887886674 0.43149428226855446 0.3957163139355956 0.5337782101383942 0.37512164255888825 0.546377333956469 0.7227906602608077 0.49686014834915343 0.47748300457368137 0.31036013075681435 0.3482731887493723 0.3307080651762632 0.46842724051956525 0.30705223340552895 0.34436481045770173 0.4014549067032202 0.41091842657934746 0.40691660899426274 0.6320829640537439 0.654725097964256 0.6543456617920963 0.6166195085318431 0.48165935681134825 0.5079410344759816 0.5845599474411551 0.5785895313747111 0.521144527217517 0.4751528628864664 0.5769884191969087 0.5246985956006404 0.6461186758389241 0.493880558337189 0.486345362203922 0.7258067916079716 0.5388888702370669 0.5820342352538286 0.6516366383558212 0.6749141749196602 0.5843363911932165 0.6268626568330588 0.6396558539447262 0.6712758230845632 0.7327484075343114 0.6012067686109009 0.7084389525916679 0.7604437688675973 0.6810118985258529 0.640053975402974 0.6345371870083366 0.6512502037723358 0.6643131616695953 0.62542400179688 0.6110386091357113 0.6010960463565226 0.6825642496090019 0.5214747115589347 0.5862298489689487 0.5474699922499148 0.767452609851997 0.6586288798031285 0.530787681949636 0.7454599392370576 0.6562559172417545 0.6718332553690998 0.6364439775484345 0.5633820897462262 0.6210000103187323 0.6216850967976225 0.5960822538620304 0.5535226263799813 0.586121287848982 0.547173670207934 0.6019259542846455 0.7069259248075284 0.4951888104590129 0.46764060477800373 0.5279276969246884 0.6701113850766394 0.5178577809791277 0.6236310834757184 0.527751733930775 0.42354634123418505 0.37473885065985413 0.3665768026961179 0.45768999429124574 0.5075792830378847 0.6336434846890905 0.5527396005715747 0.5567132709836524 0.41848441722791774 0.49441047520566983 0.43602477934023437 0.41857245486621836 0.5763851792030441 0.37960040383373617 0.5133810312661145 0.3047736541359433 0.3599831309394865 0.40921017209725 0.7212098803451948 0.4896743264674167
loss 0.32312916587342877 0.48771973323165313 0.5112863957173026 0.37382492751984464 0.45235942704259896 0.6048865523672055 0.5846533014926308 0.6108471727800328 0.6072423529850264 0.5851280689412353 0.5775589079805132 0.5126984032940016 0.4614728326449195 0.48456044125258024 0.5049561340271486 0.5891157771757188 0.4176381723836887 0.5396071753821429 0.36550222990671855 0.43068777826452814 0.563165342336992 0.5201167362029406 0.49185080944732185 0.49795859709520995 0.44996524501365853 0.49986158852042667 0.5250524374283436 0.5102520779724522 0.4547395527202857 0.42303862102818796 0.49846419885484305 0.3671281299708508 0.44625274386577996 0.3035802947242812 0.4667175394155853 0.6621532468405689 0.5502176264560477 0.5930150863198226 0.5040187767355674 0.5030256525612795 0.4480169406184353 0.5468566492896181 0.4649478598576367 0.4729276917042817 0.4563378176528424 0.42254911382731575 0.4193129576120743 0.5651614516816329 0.4800265614897445 0.5286265545051275 0.5133227191433656 0.41413732715526086 0.39773471807756283 0.4835056142416701 0.3493084883294278 0.43129119908564023 0.45550769158219734 0.48711309738104336 0.461065596882686 0.4544760959174893 0.4745267429175851 0.4539458071507366 0.49164620861485714 0.45223352305034137 0.4096582437158216 0.3268796931328863 0.5600995781000446 0.5513887463750651 0.4939180537040494 0.4105695265582113 0.43546083750378956 0.5195839122656967 0.4599898008192321 0.4647035597140722 0.4234015928858318 0.5117237948465644 0.49109298948516317 0.4564380887446823 0.5426828986415586 0.5181806466993466 0.5093110480768498 0.471278010565462 0.48001474158365526 0.5340926853014049 0.30829774250241326 0.3636673966613228 0.2735260647264216 0.5573962957474362 0.5019064933557436 0.3921398289349623 0.6260281635974683 0.49120507639878624 0.5164132502462847 0.4916937047221806 0.453773690123281 0.4590700139837931 0.4296765565432885 0.44798025506180733 0.4923602360600208 0.44886305479832744 0.4898029687414243 0.49598697841133016 0.5211816177063213 0.408673745899616 0.43099310636274796 0.46722501765270547 0.4888682543434257 0.4373906601516295 0.5070620406827555 0.3607724689882996 0.3888186691100692 0.37035598804695286 0.4618769241430128 0.3794254298461792 0.40979728920813746 0.4474440982305303 0.50772091602463 0.5015339286238003 0.3672638776258994 0.4698152411881488 0.5071585125497362 0.5178247038756382 0.4985403602104452 0.5291912183360857 0.5443217706001668 0.517088924880414 0.4909688101248706 0.47075215682232213 0.23033667210984188 0.5704261494666477
seat 0.6695320170026728 0.8202642909128112 0.8203294596359281 0.6905269434406343 0.7357043781365823 0.578803223041444 0.5371517743668002 0.7199923464394877 0.742681671589933 0.7137096182167388 0.7338098038710056 0.7079007257195973 0.8147404006369566 0.8024850578635415 0.7136318474500748 0.7581438214287323 0.720471301737313 0.6423649548186946 0.6636625796357815 0.6109220972555536 0.8231813617061652 0.7649029556245934 0.7567098876464429 0.7523105228218365 0.6022449768622319 0.7130655423150292 0.6978061941414816 0.7716568377234414 0.5642023293230192 0.5689367760561895 0.6704787697982179 0.59662657652679 0.8253426329964769 0.8389879921138134 0.5049252963079611 0.4503509507636422 0.6973728450163861 0.5924398393838168 0.7771555185685657 0.8104703668200042 0.8084968290992011 0.5851395554918172 0.7400681250467742 0.7354728392054034 0.7979956014733812 0.7882623779333199 0.7770236996809751 0.5782927499213725 0.66282696502353 0.6281279484086436 0.6462912244260969 0.7445571131763891 0.7464976500775106 0.6638286167053581 0.9097028450735664 0.7526586464199947 0.6056739686494894 0.7918728679953431 0.633311034648737 0.7478113555687618 0.7892298996290558 0.7971895248500706 0.7812234308020535 0.4871497863946709 0.6454531977348575 0.65958890539344 0.678916632649302 0.7291283435913432 0.5966489523923755 0.6738836422878074 0.8803144653178318 0.5308677455019942 0.5899826169366591 0.4925008751683537 0.808459170608379 0.8183928276786613 0.7352130989401048 0.6976595110158944 0.6955215479233439 0.5142692934061458 0.6316467409359109 0.734147381951808 0.7293880059210814 0.7797391809251593 0.7341161183332622 0.53179869038887 0.5419535811394937 0.5722160327817337 0.5559157438968501 0.46896249393161565 0.7462596271167985 0.6609310567726776 0.574028607532659 0.5798498435454397 0.5775305566561302 0.7292891697643564 0.7929905067489599 0.6438623722564734 0.8852775414546483 0.7929178691100373 0.6678779512188572 0.7831646757011007 0.7253051988128991 0.5976344533133836 0.6134744938723224 0.679395023720902 0.5940601322033063 0.47733656942775565 0.5695565264562856 0.5165257740528137 0.4917949519910093 0.5640934082961379 0.5961142984112342 0.528048656260674 0.6261790998486274 0.7001422163155544 0.7848430211106477 0.9092983733940573 0.792182135982119 0.9044215460062739 0.795473852464267 0.7545064141887122 0.694236581233256 0.6677160570514634 0.7647642294715333 0.5874690608499065 0.8851070262382665 0.8555737043282686 0.5914270386402074 0.7037772860376845
